	sample_name_R	SBS_COL_A	SBS_COL_B	SBS_COL_C	SBS_COL_D	SBS_COL_E	SBS_COL_F	SBS_COL_G	SBS_COL_H	SBS_COL_I
34	STE1207A	40.1394343124148	111.480130145115	73.5436038578944	309.339849437649	2.61111490197099e-09	49.137365865425	134.40097695169	113.708053979168	214.271738053068
35	HLS:1	76.10010722752	315.486195991855	738.089568238113	1123.42825170674	37.3050761796678	84.891984463128	318.034692264711	187.098742975788	436.581859246216
36	HLS:10	6.24973875251875e-12	161.866029101739	52.8491717557823	351.956888393237	22.7957323298702	0.0183676596728425	20.9147346953593	91.3211060197262	103.298545176905
37	HLS:11	27.3688865468048	296.328215761492	377.560719820748	457.629398497049	16.0204142245063	54.5899940167178	140.217849576502	79.6617340205735	132.639056218519
38	HLS:12	20.6221306184748	80.7606475058214	1.45381834690665e-11	43.4594039396958	11.7376590239308	14.5074613056841	227.800598166171	3.43857322732739e-07	499.134859336138
39	HLS:13	34.5747690541227	38.1414970507703	37.1307280645973	32.8118624816062	4.82845032274534	5.69666799090951	199.113059347048	0.664390595576016	434.059992594086
40	HLS:14	36.696863940084	31.6956701655622	30.4749080209333	8.79763597701935	1.02032821961977	7.35020210470974	134.472695466797	9.38334380458467e-12	194.512465900234
41	HLS:15	0.000441045517411071	9.25323406523482	1.45381834690665e-11	2.42742212819409	8.6178075432236e-12	6.53254027771801e-12	20.8830841363271	5.95132233635361	19.5041907350567
42	HLS:16	6.24973875251875e-12	4.87619396961631	4.07970285144452	1.57600344441238e-11	1.99484025382431	6.53254027771801e-12	12.6079049293478	9.38334380458467e-12	30.460652617156
43	HLS:17	1.38929735813062	3.16034501066244	1.45381834690665e-11	1.57600344441238e-11	0.644104073832361	0.649300762294765	1.40888455940274e-11	9.38334380458467e-12	1.17610402597342
44	HLS:18	6.24973875251875e-12	3.92108374848419	1.45381834690665e-11	1.57600344441238e-11	1.09564708615869	1.00243975945393	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
45	HLS:2	66.5901222718452	102.539983749921	439.034290264073	494.262953073393	21.2103005900129	51.0263159109001	126.695565595777	95.4656952091268	233.188910420482
46	HLS:20	2.33578202500779	9.64224608634932e-12	4.69260168084719	3.90073101689361	8.6178075432236e-12	0.00395890228464695	3.08610730207867	9.38334380458467e-12	1.0938202118124e-05
47	HLS:21	6.24973875251875e-12	194.167742244005	1.46225917187493e-11	1.57600344441238e-11	4.85094975946799	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
48	HLS:3	31.0762172726856	278.200819569114	634.030376202392	1219.15090181626	37.2833866109675	59.4690624115701	248.876649217308	227.297007141061	339.634787324205
49	HLS:4	56.0606018618905	416.593764909951	420.281390148967	637.868019890578	21.4440714017124	65.7801936148154	308.50562461416	206.127772143632	418.35757062136
50	HLS:5	84.8001333154266	321.028453220357	543.494202255587	780.294403292954	22.4267367166142	73.4848304926724	225.880475766217	96.2903019313099	264.316622261149
51	HLS:6	31.8123136941645	222.224237327	216.0648340707	460.975499827349	2.82816586136234	26.7504886265943	162.492211418939	120.477257586707	238.395348986259
52	HLS:7	51.9160767046464	489.525913205296	562.88759364085	882.758376854985	26.4376785971945	78.882342421079	339.684978744942	194.336383093705	255.5904643113
53	HLS:8	11.9822409386045	203.934571564135	192.880060403467	658.954511415005	5.08400423577511	41.3332696968639	135.458495213594	204.32490018336	158.07012303985
54	HLS:9	62.3474031792132	388.518398172297	443.249056789537	1033.43663482396	37.303887628027	102.313928378065	143.588156272573	172.013310408911	386.24611477381
55	PD28690:1	102.660950116285	145.879939878752	563.778474520989	752.795865542156	33.0593615893045	146.18176866471	449.1981110077	93.1494549843378	275.317184621106
56	PD28690:10	115.256556983299	391.55031990976	1070.92270118123	1689.8946383087	128.973935991066	129.541474596875	574.616715105524	250.953254731307	422.310823023013
57	PD28690:14	6.24973875251875e-12	238.703631841	245.600109220466	218.939875654202	8.6178075432236e-12	34.0797947618448	8.37951783216497e-07	114.816618491884	84.8737102800878
58	PD28690:15	0.000613865520737179	9.64224608634932e-12	2.59740741974121	1.57600344441238e-11	3.84696405432014e-05	4.4590366842101e-05	1.40888455940274e-11	0.0943927864325191	1.32663749130492
59	PD28690:17	0.00257487340485953	3.93343315008764e-05	1.01423754607247	1.57600344441238e-11	0.000936226616395171	0.00138966759618416	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
60	PD28690:18	2.65937335067755e-10	9.64224608634932e-12	2.65253292560988	8.19571899928498	0.000248990063500124	0.00120814660887772	4.16963706542104	9.38334380458467e-12	1.00309598613643e-11
61	PD28690:19	0.000925457041140249	9.64224608634932e-12	1.45381834690665e-11	6.69629150708099	8.6178075432236e-12	0.00102957656923783	4.92226325082489	0.398901725188027	1.00309598613643e-11
62	PD28690:2	63.7936533909665	104.322486622185	470.488965846693	959.738021540592	54.0587724133305	99.7536075089826	323.167971369492	165.80121498823	260.897841591615
63	PD28690:3	92.2893282970702	359.914507628692	983.466815085838	1250.8492566729	38.3557157675362	219.875173937802	554.358304082065	287.859908173487	417.047551890476
64	PD28690:4	75.3869874426469	148.11375006662	1093.88093295825	840.391878479164	40.0537939902571	108.513521607871	752.128248046978	178.48555824857	244.065717019053
65	PD28690:5	43.6729079569026	225.400051384611	402.89554330114	405.864370011906	37.9504365376039	71.8515147861004	256.885214556496	85.2225016337351	151.275685840811
66	PD28690:6	5.03629658063852	100.074476273322	119.463748725748	186.72256860983	17.360428301738	20.1551580175263	22.1629442719302	9.38334380458467e-12	68.0422793961523
67	PD28690:7	6.24973875251875e-12	70.1057157383614	44.7867249575454	50.237973741206	6.39124652646714	5.99642919962555e-07	37.8370674867501	17.8620262011378	32.7986280371947
68	PD28690:8	6.24973875251875e-12	38.9064433320674	55.9267488899041	71.0527260607965	17.052547053123	6.53254027771801e-12	3.27255678038951e-11	20.187279554459	24.8925353081035
69	PD28690:9	43.0670408985761	237.642492083332	1067.4895268999	771.710316469596	35.6478373704644	119.378878528546	521.49777452975	229.108375611678	238.47099377564
70	PD34199:1	7.41912447040423	108.656168119997	526.407655687703	316.926007739864	36.9951602023847	61.219855137386	341.785075597108	193.586009442498	211.02245125903
71	PD34199:10	84.10635044524	110.47206090348	508.391858063321	527.116659346193	46.4879280577005	85.1516829693357	643.047125827049	103.543198948027	281.710511434907
72	PD34199:11	15.1591938151519	91.1334666844989	619.973043958537	588.123238135805	69.4172738972541	107.059668065652	482.429584517813	67.8277432419752	322.897984118811
73	PD34199:12	23.6244616289547	111.646528016569	653.917255345127	804.744850347702	42.686206407403	65.6924987788885	414.427419551314	155.151776126652	355.129486748912
74	PD34199:13	70.591557257006	95.1436978612074	629.224328032419	530.095285143823	13.7934258685462	98.1397547308408	408.280004107006	162.826094617304	271.923394959419
75	PD34199:14	43.1276772219473	103.11244602795	679.298965623644	637.887882618246	28.3201336387951	94.8372153686538	513.875561327549	205.923739996037	321.637010991409
76	PD34199:15	41.0162401808023	123.056404726377	815.203730126921	396.459574662848	74.3276931755156	96.8586734132895	338.859966886599	181.504983505029	311.722769592941
77	PD34199:16	57.7275747123803	63.6324870929733	193.5398592437	330.189655654392	1.42100140124062	34.603497906096	152.927078983401	173.873211345763	181.104971025887
78	PD34199:17	19.4256471378397	133.84867933412	698.548549544223	645.356575371175	49.5218414913627	102.842613292936	453.883129389132	179.246263764648	489.344360765133
79	PD34199:18	45.548027920113	138.33767380106	556.941709776285	744.031060636792	48.9880156427759	60.3968311547541	490.686946002307	133.717523631858	338.376422058019
80	PD34199:19	77.0407537876847	131.87647013856	789.822596859214	853.51497194457	50.5064964312209	20.9621604611644	369.220181302165	137.92042020629	327.152636301214
81	PD34199:2	16.3704828937885	102.974623373719	475.942294609963	439.885298476092	19.5056780207319	43.6538342138642	290.294579282994	67.1228091989621	341.268542038898
82	PD34199:20	61.5314552102644	115.857056377301	798.950680031235	755.54767877752	28.8453955358695	1.80134536431298	441.909872796339	222.709218431404	310.865483778596
83	PD34199:21	15.5825774154635	62.0620772542106	280.971522187355	198.900950952613	27.5222662563581	26.6037177830379	156.847841934949	91.6625069896053	182.863862959584
84	PD34199:22	55.8909765961488	98.5912086215514	409.860419737299	316.432910731345	35.8109840847632	34.3436422805156	299.32954445055	84.844326505606	284.914480713242
85	PD34199:23	13.4017836699033	67.7615665924953	326.089882982412	325.918246065074	22.796581947574	50.9075511637553	167.109904686698	94.2582295773246	185.77369350106
86	PD34199:24	52.8290060866226	103.643015548738	520.228351920127	445.232238871564	38.1924058166451	86.494913900112	326.490409526959	60.1515534387002	209.75591304959
87	PD34199:25	67.2604878602912	79.4671652807557	530.206626464649	468.506653066337	44.9285493649246	88.609281388038	489.449382868693	112.098327902998	182.49604030063
88	PD34199:26	110.991800693761	112.830373995878	641.176219272983	573.145304728368	51.2236255788626	89.8354709710241	449.483504751477	123.456800164929	321.875087521951
89	PD34199:27	109.837027385896	116.212424777356	588.874220942095	753.476765701361	51.1747874410929	21.9066308160391	445.364272876443	66.6666047732721	386.509176272973
90	PD34199:28	99.4248449011567	155.715446532505	568.058525337898	735.236762066422	21.0973416402073	69.5756774916644	472.336714044377	190.959319438511	359.617383931139
91	PD34199:29	52.0813559660339	122.666409831341	917.328710977951	758.191606621485	74.560677833399	58.8840549749924	366.270221108144	191.604396999343	340.424882325565
92	PD34199:3	84.9545298736608	108.886125439171	603.446494024045	450.521236730708	30.0290836063677	103.171947025238	344.336253244675	168.316462638216	263.352932378788
93	PD34199:31	0.00147825925867936	15.7993947149613	2.23226299291393	9.22418722850557	1.77235440837374e-09	6.21929306805379	92.3687262667708	33.1103772630168	162.065084095197
94	PD34199:32	0.492399136334304	9.64224608634932e-12	1.45381834690665e-11	1.57600344441238e-11	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	2.52677823533283
95	PD34199:36	0.000932355431230902	9.64224608634932e-12	1.45381834690665e-11	1.57600344441238e-11	0.000852640010855869	2.23343836360786e-11	1.40888455940274e-11	1.01347801877649	0.00393302256824757
96	PD34199:38	6.24973875251875e-12	2.34919279865974	9.90599453903265e-11	21.6761476498579	0.574142086860581	4.94108936947194	1.40888455940274e-11	9.38334380458467e-12	10.4786803211477
97	PD34199:39	0.000312392420535861	9.64224608634932e-12	1.21633499393416	1.80212437405091	0.000186005318801823	0.000232584352661964	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
98	PD34199:4	28.4387217519143	149.714291089757	699.996433467553	384.361452922241	53.4008229104866	104.32698405695	502.335540219009	264.251025207847	257.192200232342
99	PD34199:40	0.00760672597512961	6.09005930674839e-07	1.45381834690665e-11	1.57600344441238e-11	0.00355444025444717	0.000187851181633796	1.40888455940274e-11	3.00783860169464	1.00309598613643e-11
100	PD34199:41	6.24973875251875e-12	0.898989167816805	10.0516673634685	1.57600344441238e-11	1.00283525376378	6.53254027771801e-12	1.40888455940274e-11	5.06546318790076	1.00309598613643e-11
101	PD34199:42	0.000432415498265683	1.58574501324562	7.94517276869028	1.57600344441238e-11	8.6178075432236e-12	0.581471702738961	1.40888455940274e-11	13.1885806535703	5.71752376130833
102	PD34199:45	0.00247206701490746	9.64224608634932e-12	1.45381834690665e-11	1.57600344441238e-11	1.01608403336241	0.00064158255096195	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
103	PD34199:46	0.00113467273592517	0.924582279953083	2.22564870417557	1.57600344441238e-11	8.48793706176001e-11	6.53254027771801e-12	2.86787021405036	9.38334380458467e-12	1.00309598613643e-11
104	PD34199:47	0.00623541883052287	9.64224608634932e-12	3.15617605676781	1.57600344441238e-11	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	0.856713956699503
105	PD34199:48	0.0104713716850316	1.90461344996208	11.7427975194028	8.36113386182091	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
106	PD34199:49	7.03733560651363	10.1226526189323	103.099631331437	51.055637322858	10.9869784001214	9.93799104759983	33.6445195173337	23.6033824616932	33.5296952742483
107	PD34199:5	76.2203840671481	130.018311407267	827.316842447817	453.804292860813	38.391872615753	95.2355865146541	435.270152597028	166.739223728353	277.016393500238
108	PD34199:50	1.59545114822889	9.64224608634932e-12	5.45999443491209	3.12218180965706	8.6178075432236e-12	4.37195017243391	3.46953930837914	9.38334380458467e-12	1.00309598613643e-11
109	PD34199:51	0.000233530432900894	2.19094670701776	0.803604637058137	2.0242127013657	0.000198344512636187	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
110	PD34199:53	0.00594898522093864	9.64224608634932e-12	9.01835485124117	1.57600344441238e-11	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	6.73624730461729	0.258422975587695
111	PD34199:54	0.00257487340485953	3.93343315008764e-05	1.01423754607247	1.57600344441238e-11	0.000936226616395171	0.00138966759618416	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
112	PD34199:56	0.00509821930402023	0.242688821464768	30.0625975853404	4.72292000333555	8.6178075432236e-12	6.53254027771801e-12	4.26767733723422	9.38334380458467e-12	3.7177090124967
113	PD34199:57	0.000536648832820297	0.829441481550851	8.34869787760069	3.84095823986485	0.000156786511874316	6.53254027771801e-12	6.99947252970917	9.38334380458467e-12	1.00309598613643e-11
114	PD34199:6	30.8765385681268	49.1949712332122	154.062713211923	108.016309159301	15.0105238472097	23.3932297472053	112.170615983377	63.698959734271	91.5945659851065
115	PD34199:7	45.3086923781314	183.85436949195	709.439075610272	666.72872424671	43.6782644144956	121.726370467192	564.081823349422	219.140876937171	422.062193597165
116	PD34199:8	74.1890732880846	105.437025734274	412.345186557204	448.886153788222	62.658216236964	10.5729750875769	413.060543386248	59.2912013185795	283.582926897364
117	PD34199:9	58.3195250872849	127.554320941897	545.096022706478	618.450234146851	56.4042768253916	77.0448870160704	461.822484820558	192.881576186657	360.448248984112
118	PD34200:1	13.8875980867572	59.2109723462742	313.037857933624	339.782995201723	12.3861642537872	40.5249359444272	283.168603623585	73.6203963141204	176.402210919226
119	PD34200:10	76.6243257839103	78.9053865350603	657.689736221778	384.647865907251	33.1839909066166	32.0823466448688	525.06846693425	55.0783657926293	205.740436280852
120	PD34200:102	0.00165942967334137	4.78568343652007e-11	7.70338010873607	3.94313988236301	8.6178075432236e-12	6.53254027771801e-12	7.34715385895371	9.38334380458467e-12	1.0239519899762
121	PD34200:103	0.00874075490039918	0.284071538735888	15.7624426908957	7.3735844673584	8.6178075432236e-12	6.53254027771801e-12	3.19072709094016	9.38334380458467e-12	3.39943281003678
122	PD34200:105	0.00174952531174217	0.0987232481635088	1.45381834690665e-11	1.57600344441238e-11	8.6178075432236e-12	0.000488391340299602	0.000174962528979857	9.38334380458467e-12	4.91803420850488
123	PD34200:106	6.24458342643897	9.64224608634932e-12	9.38930145286112	1.57600344441238e-11	2.26959330507036	0.000576100152124466	1.40888455940274e-11	1.11483447266023	1.00309598613643e-11
124	PD34200:107	0.000730639421467839	9.64224608634932e-12	0.3437585254485	2.50860474255549	8.6178075432236e-12	6.53254027771801e-12	7.50473253066948	0.00235135247763071	2.65925062303702
125	PD34200:11	55.3700783111515	125.494926079625	1056.3417032421	830.440463351469	50.3982507711279	35.4056681541287	508.22906803323	80.9921496585408	224.343468299288
126	PD34200:12	1.22204988349993e-05	45.0652527834632	415.169435719596	363.886937217595	10.5260150432316	37.4435430754605	432.600063475579	115.361400747399	168.971787895041
127	PD34200:13	54.7506359622007	83.2621069662317	789.464656465633	478.002576028158	26.8021794318974	37.3427656059058	475.401062354384	143.69052057957	192.300883773831
128	PD34200:14	38.5287053470846	57.5083668953131	376.258799992517	377.285269463886	53.1677483075826	46.17840030203	473.183058042004	115.442887327234	261.472011153333
129	PD34200:15	4.98597944341697	19.3840814625378	153.424570280365	113.659020024067	2.88924868543587	9.44502239184323	81.0879909185436	8.76807907240446	69.3746383260213
130	PD34200:16	10.0627515550092	18.7548832451781	195.026276962595	159.066108672384	7.44703520123599	17.0770807192534	70.5212861646306	32.2048185059438	19.857574849595
131	PD34200:17	80.1154739783788	103.113489378223	471.313817950405	541.573736267947	8.6178075432236e-12	65.8219366522958	573.502172749901	182.2340524708	201.352220103041
132	PD34200:18	65.2068249033102	135.759534062851	881.439980632699	656.456590193513	29.6850328341	106.235126502542	490.299524440951	66.8712297307342	150.062753737142
133	PD34200:19	21.2193278776434	81.3690785558637	663.538661918133	719.599512420109	46.3278247901937	80.6393564717501	481.162876916483	195.730641488846	303.434217698716
134	PD34200:2	6.24973875251875e-12	66.8620861390343	517.94334316148	398.897646378715	41.9888446096312	40.5730130122591	283.248582429118	62.8189824928519	150.68561813776
135	PD34200:20	38.7361179564538	64.9162283097276	248.081953210455	272.202455763502	38.4413464723245	56.6985107102092	345.409931858425	79.774887281225	212.762014371621
136	PD34200:21	44.817178087194	86.3615986194465	606.046231157949	415.968796147676	17.4578361794156	69.7416422329965	376.894039208549	116.837295735411	216.892793249015
137	PD34200:22	24.5771133574655	75.3413300697967	399.293075287061	271.850261034861	27.3662539380121	12.5539944992865	431.525257400512	67.0606370862768	260.455538499169
138	PD34200:23	1.63942220928513e-05	101.797647467103	355.436566441876	421.865598344158	24.5355550714138	56.6697624753722	311.738893636775	101.610500433273	253.367144901167
139	PD34200:24	57.9836266174893	113.331917941442	569.729438180115	605.304504996378	25.1019143115734	77.0416388918525	416.075848011013	137.231256860581	260.220300325046
140	PD34200:25	46.1409127437178	111.578543151276	519.32612135489	494.758802493945	8.91051987991276	43.6446817617837	446.024417474593	120.703342707304	301.934674477759
141	PD34200:26	33.4931391356499	92.8221361863352	678.968724390138	536.993808889319	18.4866820208164	60.9574885742295	532.898832137395	152.329961635643	265.070801590635
142	PD34200:27	75.1508429982414	72.1162192750959	579.226592194044	514.46202861455	29.2302722315273	26.7477766781197	504.832440317827	154.187419008103	154.069733466505
143	PD34200:28	43.9854335280988	93.4548919686579	251.997672153332	201.790282733376	35.5994509480434	36.8843540241188	434.408618870128	88.8794680385884	206.025417320397
144	PD34200:29	25.3709636906421	119.65681029127	293.76184741917	287.355838903816	28.9073886611272	69.4400605864461	449.223659927103	87.2500681757092	184.059116422483
145	PD34200:3	32.3687668831052	93.1251865775824	937.120078678875	765.208521422336	21.8918640001656	69.069038750223	312.030360537676	129.623956838878	300.573326995565
146	PD34200:30	55.8042582307841	125.331372449578	254.373248212575	214.293172283414	30.9958830307912	28.6402729363592	448.76968436404	79.6174713631179	154.200962006245
147	PD34200:31	75.9319012125906	100.933221671	292.464665814208	160.281303785031	9.2111400231435	89.9914150420602	337.802675243101	20.2476156098488	187.156465367086
148	PD34200:32	39.1707990927283	84.2749043862633	304.808234998144	124.773551504067	30.6949192920296	36.3165227995709	417.292373534649	30.4833331896807	269.208506163992
149	PD34200:33	6.24973875251875e-12	26.3319255464133	106.968536473096	74.3892131912055	8.6178075432236e-12	16.4938877660295	80.926074662495	61.328860791915	60.580570756486
150	PD34200:34	51.5762226443022	78.9958976913724	259.439806562144	132.414373806704	8.62068633019691	9.87719875724681e-07	280.7292439681	78.0069899489071	152.237842707175
151	PD34200:35	36.7205054522444	66.9687190020668	164.635739238801	156.429912409498	23.931924165319	23.181116326925	337.956946798805	20.4382262762751	168.761981975304
152	PD34200:36	1.40485573630527	5.57848851473306	25.8860876931255	12.6356226332346	1.28831480815424	1.9240178518272	26.3953347146898	9.38334380458467e-12	8.90670691933974
153	PD34200:37	6.24973875251875e-12	11.137656472685	68.1185796169392	47.5919532900014	2.84735928399797	10.9367027967123	27.6501034236723	13.3248858467109	35.4112714216403
154	PD34200:38	64.5176595069847	118.601310955081	468.304866827028	559.405573310885	41.8486661751422	12.6249711589802	354.390538835424	70.8634472100746	182.464988787749
155	PD34200:39	31.2676017040651	124.739957692438	656.831848528792	368.324628311824	33.469180164158	56.0855975277304	390.691382660962	84.4363952360185	259.169847043413
156	PD34200:4	29.1429318030267	84.9962648991581	660.763570831118	416.77251478155	18.1091189264996	73.0038921899196	365.065431920151	119.52580170993	242.636351865277
157	PD34200:40	72.3406360149624	87.9196304070276	573.943930170054	271.205649309299	26.382423961865	0.293224700381273	387.860583614356	56.8467081257751	182.225457040857
158	PD34200:41	41.8937207958379	51.2717560294182	468.14439767099	324.150899745588	14.0266833774649	3.48864204303399	372.374394516684	24.6585184351374	239.01190553162
159	PD34200:42	84.8811857903175	86.8543304733544	580.929322418026	355.823916523231	22.2173321037977	44.5164344073592	380.087580572058	59.0187577894136	178.688882314595
160	PD34200:43	37.622508932535	127.598071383662	291.611557600844	280.01958779933	19.7171642612632	0.948533440598322	373.413798502616	105.356352181885	191.736706446567
161	PD34200:44	31.3970448568616	100.808495012793	369.932568831487	220.313002543685	46.8871329785754	88.9152911368325	458.962287476659	87.1322063410325	208.675152038172
162	PD34200:45	8.96605863744684	104.059233664489	429.290528951158	401.325365431632	43.5605924377472	62.033802077215	360.884461185031	58.9570372373466	233.944286782198
163	PD34200:46	11.1942094808019	49.8048628490961	289.428162411834	332.039358093296	25.3226844817208	48.7037085092098	257.62461514617	22.797349219104	224.106263576549
164	PD34200:47	95.839799920173	102.943285774758	477.076126534945	273.222448627376	13.8276709272384	78.2785149713586	419.039917697095	0.000290516452016889	257.791366104119
165	PD34200:48	30.5125352750593	90.7850665819298	337.120763897156	166.417768702288	50.1594454598806	44.2752529300047	574.851233926154	58.929445868326	265.975952959868
166	PD34200:49	52.2700665160119	121.506914915043	416.693480061486	281.898533315451	43.3697642382724	36.0445925165297	496.412960066035	16.1998990045364	190.628575562239
167	PD34200:5	19.4275881990827	27.3652102537097	151.003684760289	143.780498107898	1.40814137904444	1.6546057971796	62.2826180266247	13.052290847042	18.0439439993181
168	PD34200:50	47.5754659799195	117.173703378133	262.010218963049	157.109150067896	26.2884900589784	30.1129057146554	368.224039102155	63.9193205311716	189.60985472341
169	PD34200:51	51.3089700901551	72.6612823851943	553.71946410728	376.710725229607	24.9025684926534	25.2409679938365	387.855566072938	107.663195744945	183.956683803245
170	PD34200:52	6.24973875251875e-12	60.7426958563988	447.808527100013	272.697315741228	27.3876176169782	18.2530598575384	370.853429138332	307.792604120924	197.485071071299
171	PD34200:53	116.033815611257	157.961290373725	626.243145804234	570.99181995937	31.0636641967184	72.9540314525022	510.260246108021	38.3392717468539	228.174083888054
172	PD34200:54	21.3782425681385	64.9537404060844	571.753038894054	324.005366584272	24.6759236481265	51.9973740880067	311.954877602178	97.4877711459009	224.809707982373
173	PD34200:56	5.52451159540662	19.8559092527365	16.5759277405428	3.40898101102398e-11	8.6178075432236e-12	4.93119805591294	71.9209244186297	9.38334380458467e-12	124.211589906899
174	PD34200:6	5.28438991047119	32.0957313240457	238.041830441306	164.862702490787	1.71146396575675	58.2659384389759	67.7436320054321	22.4630337680601	37.5474074029579
175	PD34200:61	0.00028895897372044	9.64224608634932e-12	1.45381834690665e-11	1.57600344441238e-11	8.6178075432236e-12	0.760643168487613	1.40888455940274e-11	9.38334380458467e-12	1.25824751231227
176	PD34200:62	0.000525006049769729	1.96828988349835	2.04558481597024	1.57600344441238e-11	7.17849196425746e-05	6.53254027771801e-12	1.00470904754049	9.38334380458467e-12	1.00309598613643e-11
177	PD34200:63	1.690959406711	0.716794109398196	1.61138337173441	1.57600344441238e-11	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
178	PD34200:64	0.00372613070659129	6.76955937225189e-05	1.45381834690665e-11	2.01462595861846	8.6178075432236e-12	0.00079924630546643	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
179	PD34200:65	0.000684581615362522	9.64224608634932e-12	8.03787018432418	2.52487821995499	6.64292985921787e-07	0.000418418676998981	1.45523944304318	1.43177386134548e-08	1.00309598613643e-11
180	PD34200:66	0.00024877327396269	0.750434818593663	0.536974822208144	0.986046549512033	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	2.74548003218702	1.00309598613643e-11
181	PD34200:68	4.57790332214559	1.36196787133906	31.6363527772411	10.5776787208102	8.6178075432236e-12	0.864614308869162	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
182	PD34200:69	14.4422168932655	52.5026332520087	359.920802105449	258.878985759281	15.0170637617518	15.0875469072439	222.939975073152	6.88071269304065	94.3493511055022
183	PD34200:7	12.6353268886735	101.964565234889	948.917657871514	686.378321452425	20.8408277950247	58.4183884404874	414.310273702035	188.223290672958	241.325138980709
184	PD34200:70	6.24973875251875e-12	1.73006180531473	45.2333558101935	1.57600344441238e-11	2.54455039037303	0.00317538072371255	10.5073718352085	9.52988308694274e-12	1.00309598613643e-11
185	PD34200:71	30.6980100436402	105.140297474846	550.21602747194	396.707971766152	12.4549923789667	0.0583191518754066	476.071054979537	58.5665478536432	204.109905149577
186	PD34200:72	0.257558178116611	1.08618134505651	0.000104789992337779	7.67542173861672	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
187	PD34200:73	0.00858001373408627	9.64224608634932e-12	1.45381834690665e-11	1.57600344441238e-11	0.000475085050197097	0.000329146359600558	1.00907752458164	0.00076875802228684	1.00309598613643e-11
188	PD34200:74	0.0002011067973273	0.989427943669172	3.34293451731593	2.6863539460609	0.000231962174892721	6.53254027771801e-12	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
189	PD34200:75	0.000313424635982655	9.64224608634932e-12	14.0581110326743	3.09542597487955	8.6178075432236e-12	2.40903277077438	3.45610160663814	9.38334380458467e-12	1.00309598613643e-11
190	PD34200:76	1.92996955129469	9.64224608634932e-12	8.20169067430412	1.57600344441238e-11	8.6178075432236e-12	3.83065464071905	1.40888455940274e-11	9.38334380458467e-12	3.05659246706893
191	PD34200:77	37.3933962087365	90.2787591253749	754.636352375427	494.292859785366	34.1799729345954	39.4935095098227	365.390023154787	96.8925682658789	151.458142019731
192	PD34200:78	1.5260784048614	0.764335797484855	5.60666713762374	0.00331513221717486	8.6178075432236e-12	2.02017244754703	1.30478217220452	5.79367753517586	6.02860636269345e-06
193	PD34200:79	0.00527736774305953	0.00442921675683249	7.0078235587974	1.57600344441238e-11	0.000841568231416549	0.000674192648899926	1.40888455940274e-11	9.38334380458467e-12	1.00309598613643e-11
194	PD34200:8	6.24973875251875e-12	100.68253245339	797.678815106535	560.998591186175	62.9206249626451	43.9837698782794	520.202142224844	0.0217619957478707	266.531830377491
195	PD34200:80	6.24973875251875e-12	9.64224608634932e-12	5.92258348459049	1.57600344441238e-11	1.89601567496067	0.000692177277038148	4.19990192164327	9.38334380458467e-12	1.00309598613643e-11
196	PD34200:81	0.000196951214641083	9.64224608634932e-12	7.24667593512897	1.57600344441238e-11	0.000534543395332409	0.000557627131954755	3.77119030713847	9.38334380458467e-12	1.00309598613643e-11
197	PD34200:82	0.000259726037646159	9.64224608634932e-12	5.45417333824596	1.04265509809444	8.6178075432236e-12	6.53254027771801e-12	1.40888455940274e-11	1.01471494787722	4.50725606548097
198	PD34200:83	9.09877788089681	25.7015564316792	110.366403653887	93.0390119246446	6.13392670365184	28.1602686318547	76.2878811352414	31.8429148082169	4.38839088725686
199	PD34200:84	5.60265095723762	27.5749768957988	95.36534152836	54.1896434658512	18.5461537296227	31.6885645048836	136.379776930797	42.0280812292967	9.64562103520526
200	PD34200:85	0.263089795234094	2.36825356356261	33.7587210771459	10.2031461327819	8.6178075432236e-12	10.1807413285527	6.24461089205691	9.38334380458467e-12	1.00309598613643e-11
201	PD34200:87	0.000342722110016451	9.64224608634932e-12	1.5822587909039	1.74414802879008	8.6178075432236e-12	4.50029314149364	1.40888455940274e-11	5.19204302064934	1.00309598613643e-11
